Site_Code,Country,City,Latitude,Longitude,Elevation_meters,Start_Year_local,Start_Month_local,Start_Day_local,Start_hour_local,End_Year_local,End_Month_local,End_Day_local,End_hour_local,Hours_sampled,Parameter_Code,Parameter_Name,Value,Units,Method_Code,Collection_Description,Analysis_Description,Conditions
BDDU,Bangladesh,Dhaka,23.7284,90.3982,34,2015,5,5,9,2015,5,14,9,24,28902,Aluminum PM2.5,0,Micrograms per cubic meter,412,AirPhoton SS4i Cascade Impaction Sampler and 25mm mesh Teflon filter,ICP-MS,Ambient local
BDDU,Bangladesh,Dhaka,23.7284,90.3982,34,2015,5,14,9,2015,5,23,9,24,28902,Aluminum PM2.5,0,Micrograms per cubic meter,412,AirPhoton SS4i Cascade Impaction Sampler and 25mm mesh Teflon filter,ICP-MS,Ambient local
BDDU,Bangladesh,Dhaka,23.7284,90.3982,34,2015,5,23,9,2015,6,1,9,24,28902,Aluminum PM2.5,0,Micrograms per cubic meter,412,AirPhoton SS4i Cascade Impaction Sampler and 25mm mesh Teflon filter,ICP-MS,Ambient local
BDDU,Bangladesh,Dhaka,23.7284,90.3982,34,2015,3,30,9,2015,4,8,9,24,28903,Phosphorus PM2.5,0,Micrograms per cubic meter,412,AirPhoton SS4i Cascade Impaction Sampler and 25mm mesh Teflon filter,ICP-MS,Ambient local
BDDU,Bangladesh,Dhaka,23.7284,90.3982,34,2015,4,8,9,2015,4,17,9,24,28903,Phosphorus PM2.5,0,Micrograms per cubic meter,412,AirPhoton SS4i Cascade Impaction Sampler and 25mm mesh Teflon filter,ICP-MS,Ambient local
BDDU,Bangladesh,Dhaka,23.7284,90.3982,34,2015,4,17,9,2015,4,26,9,24,28903,Phosphorus PM2.5,0,Micrograms per cubic meter,412,AirPhoton SS4i Cascade Impaction Sampler and 25mm mesh Teflon filter,ICP-MS,Ambient local
BDDU,Bangladesh,Dhaka,23.7284,90.3982,34,2015,4,26,9,2015,5,5,9,24,28903,Phosphorus PM2.5,0,Micrograms per cubic meter,412,AirPhoton SS4i Cascade Impaction Sampler and 25mm mesh Teflon filter,ICP-MS,Ambient local
BDDU,Bangladesh,Dhaka,23.7284,90.3982,34,2015,5,5,9,2015,5,14,9,24,28903,Phosphorus PM2.5,0,Micrograms per cubic meter,412,AirPhoton SS4i Cascade Impaction Sampler and 25mm mesh Teflon filter,ICP-MS,Ambient local
BDDU,Bangladesh,Dhaka,23.7284,90.3982,34,2015,5,14,9,2015,5,23,9,24,28903,Phosphorus PM2.5,0,Micrograms per cubic meter,412,AirPhoton SS4i Cascade Impaction Sampler and 25mm mesh Teflon filter,ICP-MS,Ambient local
BDDU,Bangladesh,Dhaka,23.7284,90.3982,34,2015,5,23,9,2015,6,1,9,24,28903,Phosphorus PM2.5,0,Micrograms per cubic meter,412,AirPhoton SS4i Cascade Impaction Sampler and 25mm mesh Teflon filter,ICP-MS,Ambient local
BDDU,Bangladesh,Dhaka,23.7284,90.3982,34,2015,3,30,9,2015,4,8,9,24,28904,Titanium PM2.5,0,Micrograms per cubic meter,412,AirPhoton SS4i Cascade Impaction Sampler and 25mm mesh Teflon filter,ICP-MS,Ambient local
BDDU,Bangladesh,Dhaka,23.7284,90.3982,34,2015,4,8,9,2015,4,17,9,24,28904,Titanium PM2.5,0,Micrograms per cubic meter,412,AirPhoton SS4i Cascade Impaction Sampler and 25mm mesh Teflon filter,ICP-MS,Ambient local
BDDU,Bangladesh,Dhaka,23.7284,90.3982,34,2015,4,17,9,2015,4,26,9,24,28904,Titanium PM2.5,0.0012,Micrograms per cubic meter,412,AirPhoton SS4i Cascade Impaction Sampler and 25mm mesh Teflon filter,ICP-MS,Ambient local
BDDU,Bangladesh,Dhaka,23.7284,90.3982,34,2015,4,26,9,2015,5,5,9,24,28904,Titanium PM2.5,0,Micrograms per cubic meter,412,AirPhoton SS4i Cascade Impaction Sampler and 25mm mesh Teflon filter,ICP-MS,Ambient local
BDDU,Bangladesh,Dhaka,23.7284,90.3982,34,2015,5,5,9,2015,5,14,9,24,28904,Titanium PM2.5,0,Micrograms per cubic meter,412,AirPhoton SS4i Cascade Impaction Sampler and 25mm mesh Teflon filter,ICP-MS,Ambient local
BDDU,Bangladesh,Dhaka,23.7284,90.3982,34,2015,5,14,9,2015,5,23,9,24,28904,Titanium PM2.5,0,Micrograms per cubic meter,412,AirPhoton SS4i Cascade Impaction Sampler and 25mm mesh Teflon filter,ICP-MS,Ambient local
BDDU,Bangladesh,Dhaka,23.7284,90.3982,34,2015,5,23,9,2015,6,1,9,24,28904,Titanium PM2.5,0,Micrograms per cubic meter,412,AirPhoton SS4i Cascade Impaction Sampler and 25mm mesh Teflon filter,ICP-MS,Ambient local
BDDU,Bangladesh,Dhaka,23.7284,90.3982,34,2015,3,30,9,2015,4,8,9,24,28905,Vanadium PM2.5,0,Micrograms per cubic meter,412,AirPhoton SS4i Cascade Impaction Sampler and 25mm mesh Teflon filter,ICP-MS,Ambient local
BDDU,Bangladesh,Dhaka,23.7284,90.3982,34,2015,4,8,9,2015,4,17,9,24,28905,Vanadium PM2.5,0,Micrograms per cubic meter,412,AirPhoton SS4i Cascade Impaction Sampler and 25mm mesh Teflon filter,ICP-MS,Ambient local
BDDU,Bangladesh,Dhaka,23.7284,90.3982,34,2015,4,17,9,2015,4,26,9,24,28905,Vanadium PM2.5,0,Micrograms per cubic meter,412,AirPhoton SS4i Cascade Impaction Sampler and 25mm mesh Teflon filter,ICP-MS,Ambient local
BDDU,Bangladesh,Dhaka,23.7284,90.3982,34,2015,4,26,9,2015,5,5,9,24,28905,Vanadium PM2.5,0,Micrograms per cubic meter,412,AirPhoton SS4i Cascade Impaction Sampler and 25mm mesh Teflon filter,ICP-MS,Ambient local
BDDU,Bangladesh,Dhaka,23.7284,90.3982,34,2015,5,5,9,2015,5,14,9,24,28905,Vanadium PM2.5,0.1674,Micrograms per cubic meter,412,AirPhoton SS4i Cascade Impaction Sampler and 25mm mesh Teflon filter,ICP-MS,Ambient local
BDDU,Bangladesh,Dhaka,23.7284,90.3982,34,2015,5,14,9,2015,5,23,9,24,28905,Vanadium PM2.5,0,Micrograms per cubic meter,412,AirPhoton SS4i Cascade Impaction Sampler and 25mm mesh Teflon filter,ICP-MS,Ambient local
BDDU,Bangladesh,Dhaka,23.7284,90.3982,34,2015,5,23,9,2015,6,1,9,24,28905,Vanadium PM2.5,0,Micrograms per cubic meter,412,AirPhoton SS4i Cascade Impaction Sampler and 25mm mesh Teflon filter,ICP-MS,Ambient local
BDDU,Bangladesh,Dhaka,23.7284,90.3982,34,2015,3,30,9,2015,4,8,9,24,28906,Chromium PM2.5,0.0256,Micrograms per cubic meter,412,AirPhoton SS4i Cascade Impaction Sampler and 25mm mesh Teflon filter,ICP-MS,Ambient local
BDDU,Bangladesh,Dhaka,23.7284,90.3982,34,2015,4,8,9,2015,4,17,9,24,28906,Chromium PM2.5,0.0021,Micrograms per cubic meter,412,AirPhoton SS4i Cascade Impaction Sampler and 25mm mesh Teflon filter,ICP-MS,Ambient local
BDDU,Bangladesh,Dhaka,23.7284,90.3982,34,2015,4,17,9,2015,4,26,9,24,28906,Chromium PM2.5,0,Micrograms per cubic meter,412,AirPhoton SS4i Cascade Impaction Sampler and 25mm mesh Teflon filter,ICP-MS,Ambient local
BDDU,Bangladesh,Dhaka,23.7284,90.3982,34,2015,4,26,9,2015,5,5,9,24,28906,Chromium PM2.5,0,Micrograms per cubic meter,412,AirPhoton SS4i Cascade Impaction Sampler and 25mm mesh Teflon filter,ICP-MS,Ambient local
BDDU,Bangladesh,Dhaka,23.7284,90.3982,34,2015,5,5,9,2015,5,14,9,24,28906,Chromium PM2.5,0.1799,Micrograms per cubic meter,412,AirPhoton SS4i Cascade Impaction Sampler and 25mm mesh Teflon filter,ICP-MS,Ambient local
BDDU,Bangladesh,Dhaka,23.7284,90.3982,34,2015,5,14,9,2015,5,23,9,24,28906,Chromium PM2.5,0.0008,Micrograms per cubic meter,412,AirPhoton SS4i Cascade Impaction Sampler and 25mm mesh Teflon filter,ICP-MS,Ambient local
BDDU,Bangladesh,Dhaka,23.7284,90.3982,34,2015,5,23,9,2015,6,1,9,24,28906,Chromium PM2.5,0.0021,Micrograms per cubic meter,412,AirPhoton SS4i Cascade Impaction Sampler and 25mm mesh Teflon filter,ICP-MS,Ambient local
BDDU,Bangladesh,Dhaka,23.7284,90.3982,34,2015,3,30,9,2015,4,8,9,24,28907,Manganese PM2.5,0,Micrograms per cubic meter,412,AirPhoton SS4i Cascade Impaction Sampler and 25mm mesh Teflon filter,ICP-MS,Ambient local
BDDU,Bangladesh,Dhaka,23.7284,90.3982,34,2015,4,8,9,2015,4,17,9,24,28907,Manganese PM2.5,0,Micrograms per cubic meter,412,AirPhoton SS4i Cascade Impaction Sampler and 25mm mesh Teflon filter,ICP-MS,Ambient local
BDDU,Bangladesh,Dhaka,23.7284,90.3982,34,2015,4,17,9,2015,4,26,9,24,28907,Manganese PM2.5,0,Micrograms per cubic meter,412,AirPhoton SS4i Cascade Impaction Sampler and 25mm mesh Teflon filter,ICP-MS,Ambient local
BDDU,Bangladesh,Dhaka,23.7284,90.3982,34,2015,4,26,9,2015,5,5,9,24,28907,Manganese PM2.5,0,Micrograms per cubic meter,412,AirPhoton SS4i Cascade Impaction Sampler and 25mm mesh Teflon filter,ICP-MS,Ambient local
BDDU,Bangladesh,Dhaka,23.7284,90.3982,34,2015,5,5,9,2015,5,14,9,24,28907,Manganese PM2.5,0.131,Micrograms per cubic meter,412,AirPhoton SS4i Cascade Impaction Sampler and 25mm mesh Teflon filter,ICP-MS,Ambient local
BDDU,Bangladesh,Dhaka,23.7284,90.3982,34,2015,5,14,9,2015,5,23,9,24,28907,Manganese PM2.5,0,Micrograms per cubic meter,412,AirPhoton SS4i Cascade Impaction Sampler and 25mm mesh Teflon filter,ICP-MS,Ambient local
BDDU,Bangladesh,Dhaka,23.7284,90.3982,34,2015,5,23,9,2015,6,1,9,24,28907,Manganese PM2.5,0,Micrograms per cubic meter,412,AirPhoton SS4i Cascade Impaction Sampler and 25mm mesh Teflon filter,ICP-MS,Ambient local
BDDU,Bangladesh,Dhaka,23.7284,90.3982,34,2015,3,30,9,2015,4,8,9,24,28908,Iron PM2.5,0,Micrograms per cubic meter,412,AirPhoton SS4i Cascade Impaction Sampler and 25mm mesh Teflon filter,ICP-MS,Ambient local
BDDU,Bangladesh,Dhaka,23.7284,90.3982,34,2015,4,8,9,2015,4,17,9,24,28908,Iron PM2.5,0,Micrograms per cubic meter,412,AirPhoton SS4i Cascade Impaction Sampler and 25mm mesh Teflon filter,ICP-MS,Ambient local
BDDU,Bangladesh,Dhaka,23.7284,90.3982,34,2015,4,17,9,2015,4,26,9,24,28908,Iron PM2.5,0,Micrograms per cubic meter,412,AirPhoton SS4i Cascade Impaction Sampler and 25mm mesh Teflon filter,ICP-MS,Ambient local
BDDU,Bangladesh,Dhaka,23.7284,90.3982,34,2015,4,26,9,2015,5,5,9,24,28908,Iron PM2.5,0,Micrograms per cubic meter,412,AirPhoton SS4i Cascade Impaction Sampler and 25mm mesh Teflon filter,ICP-MS,Ambient local
BDDU,Bangladesh,Dhaka,23.7284,90.3982,34,2015,5,5,9,2015,5,14,9,24,28908,Iron PM2.5,0,Micrograms per cubic meter,412,AirPhoton SS4i Cascade Impaction Sampler and 25mm mesh Teflon filter,ICP-MS,Ambient local
BDDU,Bangladesh,Dhaka,23.7284,90.3982,34,2015,5,14,9,2015,5,23,9,24,28908,Iron PM2.5,0,Micrograms per cubic meter,412,AirPhoton SS4i Cascade Impaction Sampler and 25mm mesh Teflon filter,ICP-MS,Ambient local
BDDU,Bangladesh,Dhaka,23.7284,90.3982,34,2015,5,23,9,2015,6,1,9,24,28908,Iron PM2.5,0,Micrograms per cubic meter,412,AirPhoton SS4i Cascade Impaction Sampler and 25mm mesh Teflon filter,ICP-MS,Ambient local
BDDU,Bangladesh,Dhaka,23.7284,90.3982,34,2015,3,30,9,2015,4,8,9,24,28909,Cobalt PM2.5,0,Micrograms per cubic meter,412,AirPhoton SS4i Cascade Impaction Sampler and 25mm mesh Teflon filter,ICP-MS,Ambient local
BDDU,Bangladesh,Dhaka,23.7284,90.3982,34,2015,4,8,9,2015,4,17,9,24,28909,Cobalt PM2.5,0,Micrograms per cubic meter,412,AirPhoton SS4i Cascade Impaction Sampler and 25mm mesh Teflon filter,ICP-MS,Ambient local
BDDU,Bangladesh,Dhaka,23.7284,90.3982,34,2015,4,17,9,2015,4,26,9,24,28909,Cobalt PM2.5,0,Micrograms per cubic meter,412,AirPhoton SS4i Cascade Impaction Sampler and 25mm mesh Teflon filter,ICP-MS,Ambient local
BDDU,Bangladesh,Dhaka,23.7284,90.3982,34,2015,4,26,9,2015,5,5,9,24,28909,Cobalt PM2.5,0,Micrograms per cubic meter,412,AirPhoton SS4i Cascade Impaction Sampler and 25mm mesh Teflon filter,ICP-MS,Ambient local
BDDU,Bangladesh,Dhaka,23.7284,90.3982,34,2015,5,5,9,2015,5,14,9,24,28909,Cobalt PM2.5,0,Micrograms per cubic meter,412,AirPhoton SS4i Cascade Impaction Sampler and 25mm mesh Teflon filter,ICP-MS,Ambient local
BDDU,Bangladesh,Dhaka,23.7284,90.3982,34,2015,5,14,9,2015,5,23,9,24,28909,Cobalt PM2.5,0,Micrograms per cubic meter,412,AirPhoton SS4i Cascade Impaction Sampler and 25mm mesh Teflon filter,ICP-MS,Ambient local
BDDU,Bangladesh,Dhaka,23.7284,90.3982,34,2015,5,23,9,2015,6,1,9,24,28909,Cobalt PM2.5,0.0002,Micrograms per cubic meter,412,AirPhoton SS4i Cascade Impaction Sampler and 25mm mesh Teflon filter,ICP-MS,Ambient local
BDDU,Bangladesh,Dhaka,23.7284,90.3982,34,2015,3,30,9,2015,4,8,9,24,28910,Nickel PM2.5,0.1186,Micrograms per cubic meter,412,AirPhoton SS4i Cascade Impaction Sampler and 25mm mesh Teflon filter,ICP-MS,Ambient local
BDDU,Bangladesh,Dhaka,23.7284,90.3982,34,2015,4,8,9,2015,4,17,9,24,28910,Nickel PM2.5,0.0396,Micrograms per cubic meter,412,AirPhoton SS4i Cascade Impaction Sampler and 25mm mesh Teflon filter,ICP-MS,Ambient local
BDDU,Bangladesh,Dhaka,23.7284,90.3982,34,2015,4,17,9,2015,4,26,9,24,28910,Nickel PM2.5,0.008,Micrograms per cubic meter,412,AirPhoton SS4i Cascade Impaction Sampler and 25mm mesh Teflon filter,ICP-MS,Ambient local
BDDU,Bangladesh,Dhaka,23.7284,90.3982,34,2015,4,26,9,2015,5,5,9,24,28910,Nickel PM2.5,0.0728,Micrograms per cubic meter,412,AirPhoton SS4i Cascade Impaction Sampler and 25mm mesh Teflon filter,ICP-MS,Ambient local
BDDU,Bangladesh,Dhaka,23.7284,90.3982,34,2015,5,5,9,2015,5,14,9,24,28910,Nickel PM2.5,0.1685,Micrograms per cubic meter,412,AirPhoton SS4i Cascade Impaction Sampler and 25mm mesh Teflon filter,ICP-MS,Ambient local
BDDU,Bangladesh,Dhaka,23.7284,90.3982,34,2015,5,14,9,2015,5,23,9,24,28910,Nickel PM2.5,0.0135,Micrograms per cubic meter,412,AirPhoton SS4i Cascade Impaction Sampler and 25mm mesh Teflon filter,ICP-MS,Ambient local
BDDU,Bangladesh,Dhaka,23.7284,90.3982,34,2015,5,23,9,2015,6,1,9,24,28910,Nickel PM2.5,0.094,Micrograms per cubic meter,412,AirPhoton SS4i Cascade Impaction Sampler and 25mm mesh Teflon filter,ICP-MS,Ambient local
BDDU,Bangladesh,Dhaka,23.7284,90.3982,34,2015,3,30,9,2015,4,8,9,24,28911,Copper PM2.5,0.0139,Micrograms per cubic meter,412,AirPhoton SS4i Cascade Impaction Sampler and 25mm mesh Teflon filter,ICP-MS,Ambient local
BDDU,Bangladesh,Dhaka,23.7284,90.3982,34,2015,4,8,9,2015,4,17,9,24,28911,Copper PM2.5,0,Micrograms per cubic meter,412,AirPhoton SS4i Cascade Impaction Sampler and 25mm mesh Teflon filter,ICP-MS,Ambient local
BDDU,Bangladesh,Dhaka,23.7284,90.3982,34,2015,4,17,9,2015,4,26,9,24,28911,Copper PM2.5,0,Micrograms per cubic meter,412,AirPhoton SS4i Cascade Impaction Sampler and 25mm mesh Teflon filter,ICP-MS,Ambient local
BDDU,Bangladesh,Dhaka,23.7284,90.3982,34,2015,4,26,9,2015,5,5,9,24,28911,Copper PM2.5,0,Micrograms per cubic meter,412,AirPhoton SS4i Cascade Impaction Sampler and 25mm mesh Teflon filter,ICP-MS,Ambient local
BDDU,Bangladesh,Dhaka,23.7284,90.3982,34,2015,5,5,9,2015,5,14,9,24,28911,Copper PM2.5,0.1823,Micrograms per cubic meter,412,AirPhoton SS4i Cascade Impaction Sampler and 25mm mesh Teflon filter,ICP-MS,Ambient local
BDDU,Bangladesh,Dhaka,23.7284,90.3982,34,2015,5,14,9,2015,5,23,9,24,28911,Copper PM2.5,0.0021,Micrograms per cubic meter,412,AirPhoton SS4i Cascade Impaction Sampler and 25mm mesh Teflon filter,ICP-MS,Ambient local
BDDU,Bangladesh,Dhaka,23.7284,90.3982,34,2015,5,23,9,2015,6,1,9,24,28911,Copper PM2.5,0.0001,Micrograms per cubic meter,412,AirPhoton SS4i Cascade Impaction Sampler and 25mm mesh Teflon filter,ICP-MS,Ambient local
BDDU,Bangladesh,Dhaka,23.7284,90.3982,34,2015,3,30,9,2015,4,8,9,24,28912,Zinc PM2.5,0,Micrograms per cubic meter,412,AirPhoton SS4i Cascade Impaction Sampler and 25mm mesh Teflon filter,ICP-MS,Ambient local
BDDU,Bangladesh,Dhaka,23.7284,90.3982,34,2015,4,8,9,2015,4,17,9,24,28912,Zinc PM2.5,0,Micrograms per cubic meter,412,AirPhoton SS4i Cascade Impaction Sampler and 25mm mesh Teflon filter,ICP-MS,Ambient local
BDDU,Bangladesh,Dhaka,23.7284,90.3982,34,2015,4,17,9,2015,4,26,9,24,28912,Zinc PM2.5,0,Micrograms per cubic meter,412,AirPhoton SS4i Cascade Impaction Sampler and 25mm mesh Teflon filter,ICP-MS,Ambient local
BDDU,Bangladesh,Dhaka,23.7284,90.3982,34,2015,4,26,9,2015,5,5,9,24,28912,Zinc PM2.5,0.2417,Micrograms per cubic meter,412,AirPhoton SS4i Cascade Impaction Sampler and 25mm mesh Teflon filter,ICP-MS,Ambient local
BDDU,Bangladesh,Dhaka,23.7284,90.3982,34,2015,5,5,9,2015,5,14,9,24,28912,Zinc PM2.5,0,Micrograms per cubic meter,412,AirPhoton SS4i Cascade Impaction Sampler and 25mm mesh Teflon filter,ICP-MS,Ambient local
BDDU,Bangladesh,Dhaka,23.7284,90.3982,34,2015,5,14,9,2015,5,23,9,24,28912,Zinc PM2.5,0.5985,Micrograms per cubic meter,412,AirPhoton SS4i Cascade Impaction Sampler and 25mm mesh Teflon filter,ICP-MS,Ambient local
BDDU,Bangladesh,Dhaka,23.7284,90.3982,34,2015,5,23,9,2015,6,1,9,24,28912,Zinc PM2.5,0.4846,Micrograms per cubic meter,412,AirPhoton SS4i Cascade Impaction Sampler and 25mm mesh Teflon filter,ICP-MS,Ambient local
BDDU,Bangladesh,Dhaka,23.7284,90.3982,34,2015,3,30,9,2015,4,8,9,24,28913,Arsenic PM2.5,0,Micrograms per cubic meter,412,AirPhoton SS4i Cascade Impaction Sampler and 25mm mesh Teflon filter,ICP-MS,Ambient local
BDDU,Bangladesh,Dhaka,23.7284,90.3982,34,2015,4,8,9,2015,4,17,9,24,28913,Arsenic PM2.5,0,Micrograms per cubic meter,412,AirPhoton SS4i Cascade Impaction Sampler and 25mm mesh Teflon filter,ICP-MS,Ambient local
BDDU,Bangladesh,Dhaka,23.7284,90.3982,34,2015,4,17,9,2015,4,26,9,24,28913,Arsenic PM2.5,0,Micrograms per cubic meter,412,AirPhoton SS4i Cascade Impaction Sampler and 25mm mesh Teflon filter,ICP-MS,Ambient local
BDDU,Bangladesh,Dhaka,23.7284,90.3982,34,2015,4,26,9,2015,5,5,9,24,28913,Arsenic PM2.5,0,Micrograms per cubic meter,412,AirPhoton SS4i Cascade Impaction Sampler and 25mm mesh Teflon filter,ICP-MS,Ambient local
BDDU,Bangladesh,Dhaka,23.7284,90.3982,34,2015,5,5,9,2015,5,14,9,24,28913,Arsenic PM2.5,0.1886,Micrograms per cubic meter,412,AirPhoton SS4i Cascade Impaction Sampler and 25mm mesh Teflon filter,ICP-MS,Ambient local
BDDU,Bangladesh,Dhaka,23.7284,90.3982,34,2015,5,14,9,2015,5,23,9,24,28913,Arsenic PM2.5,0.0005,Micrograms per cubic meter,412,AirPhoton SS4i Cascade Impaction Sampler and 25mm mesh Teflon filter,ICP-MS,Ambient local
BDDU,Bangladesh,Dhaka,23.7284,90.3982,34,2015,5,23,9,2015,6,1,9,24,28913,Arsenic PM2.5,0,Micrograms per cubic meter,412,AirPhoton SS4i Cascade Impaction Sampler and 25mm mesh Teflon filter,ICP-MS,Ambient local
BDDU,Bangladesh,Dhaka,23.7284,90.3982,34,2015,3,30,9,2015,4,8,9,24,28914,Selenium PM2.5,0.0002,Micrograms per cubic meter,412,AirPhoton SS4i Cascade Impaction Sampler and 25mm mesh Teflon filter,ICP-MS,Ambient local
BDDU,Bangladesh,Dhaka,23.7284,90.3982,34,2015,4,8,9,2015,4,17,9,24,28914,Selenium PM2.5,0,Micrograms per cubic meter,412,AirPhoton SS4i Cascade Impaction Sampler and 25mm mesh Teflon filter,ICP-MS,Ambient local
BDDU,Bangladesh,Dhaka,23.7284,90.3982,34,2015,4,17,9,2015,4,26,9,24,28914,Selenium PM2.5,0.0009,Micrograms per cubic meter,412,AirPhoton SS4i Cascade Impaction Sampler and 25mm mesh Teflon filter,ICP-MS,Ambient local
BDDU,Bangladesh,Dhaka,23.7284,90.3982,34,2015,4,26,9,2015,5,5,9,24,28914,Selenium PM2.5,0,Micrograms per cubic meter,412,AirPhoton SS4i Cascade Impaction Sampler and 25mm mesh Teflon filter,ICP-MS,Ambient local
BDDU,Bangladesh,Dhaka,23.7284,90.3982,34,2015,5,5,9,2015,5,14,9,24,28914,Selenium PM2.5,0.2168,Micrograms per cubic meter,412,AirPhoton SS4i Cascade Impaction Sampler and 25mm mesh Teflon filter,ICP-MS,Ambient local
BDDU,Bangladesh,Dhaka,23.7284,90.3982,34,2015,5,14,9,2015,5,23,9,24,28914,Selenium PM2.5,0.0005,Micrograms per cubic meter,412,AirPhoton SS4i Cascade Impaction Sampler and 25mm mesh Teflon filter,ICP-MS,Ambient local
BDDU,Bangladesh,Dhaka,23.7284,90.3982,34,2015,5,23,9,2015,6,1,9,24,28914,Selenium PM2.5,0.0002,Micrograms per cubic meter,412,AirPhoton SS4i Cascade Impaction Sampler and 25mm mesh Teflon filter,ICP-MS,Ambient local
BDDU,Bangladesh,Dhaka,23.7284,90.3982,34,2015,3,30,9,2015,4,8,9,24,28915,Gold PM2.5,0.0034,Micrograms per cubic meter,412,AirPhoton SS4i Cascade Impaction Sampler and 25mm mesh Teflon filter,ICP-MS,Ambient local
BDDU,Bangladesh,Dhaka,23.7284,90.3982,34,2015,4,8,9,2015,4,17,9,24,28915,Gold PM2.5,0,Micrograms per cubic meter,412,AirPhoton SS4i Cascade Impaction Sampler and 25mm mesh Teflon filter,ICP-MS,Ambient local
BDDU,Bangladesh,Dhaka,23.7284,90.3982,34,2015,4,17,9,2015,4,26,9,24,28915,Gold PM2.5,0,Micrograms per cubic meter,412,AirPhoton SS4i Cascade Impaction Sampler and 25mm mesh Teflon filter,ICP-MS,Ambient local
BDDU,Bangladesh,Dhaka,23.7284,90.3982,34,2015,4,26,9,2015,5,5,9,24,28915,Gold PM2.5,0,Micrograms per cubic meter,412,AirPhoton SS4i Cascade Impaction Sampler and 25mm mesh Teflon filter,ICP-MS,Ambient local
BDDU,Bangladesh,Dhaka,23.7284,90.3982,34,2015,5,5,9,2015,5,14,9,24,28915,Gold PM2.5,0.1845,Micrograms per cubic meter,412,AirPhoton SS4i Cascade Impaction Sampler and 25mm mesh Teflon filter,ICP-MS,Ambient local
BDDU,Bangladesh,Dhaka,23.7284,90.3982,34,2015,5,14,9,2015,5,23,9,24,28915,Gold PM2.5,0,Micrograms per cubic meter,412,AirPhoton SS4i Cascade Impaction Sampler and 25mm mesh Teflon filter,ICP-MS,Ambient local
BDDU,Bangladesh,Dhaka,23.7284,90.3982,34,2015,5,23,9,2015,6,1,9,24,28915,Gold PM2.5,0.0016,Micrograms per cubic meter,412,AirPhoton SS4i Cascade Impaction Sampler and 25mm mesh Teflon filter,ICP-MS,Ambient local
BDDU,Bangladesh,Dhaka,23.7284,90.3982,34,2015,3,30,9,2015,4,8,9,24,28916,Cadmium PM2.5,0,Micrograms per cubic meter,412,AirPhoton SS4i Cascade Impaction Sampler and 25mm mesh Teflon filter,ICP-MS,Ambient local
BDDU,Bangladesh,Dhaka,23.7284,90.3982,34,2015,4,8,9,2015,4,17,9,24,28916,Cadmium PM2.5,0,Micrograms per cubic meter,412,AirPhoton SS4i Cascade Impaction Sampler and 25mm mesh Teflon filter,ICP-MS,Ambient local
BDDU,Bangladesh,Dhaka,23.7284,90.3982,34,2015,4,17,9,2015,4,26,9,24,28916,Cadmium PM2.5,0,Micrograms per cubic meter,412,AirPhoton SS4i Cascade Impaction Sampler and 25mm mesh Teflon filter,ICP-MS,Ambient local
BDDU,Bangladesh,Dhaka,23.7284,90.3982,34,2015,4,26,9,2015,5,5,9,24,28916,Cadmium PM2.5,0,Micrograms per cubic meter,412,AirPhoton SS4i Cascade Impaction Sampler and 25mm mesh Teflon filter,ICP-MS,Ambient local
BDDU,Bangladesh,Dhaka,23.7284,90.3982,34,2015,5,5,9,2015,5,14,9,24,28916,Cadmium PM2.5,0.1753,Micrograms per cubic meter,412,AirPhoton SS4i Cascade Impaction Sampler and 25mm mesh Teflon filter,ICP-MS,Ambient local
BDDU,Bangladesh,Dhaka,23.7284,90.3982,34,2015,5,14,9,2015,5,23,9,24,28916,Cadmium PM2.5,0,Micrograms per cubic meter,412,AirPhoton SS4i Cascade Impaction Sampler and 25mm mesh Teflon filter,ICP-MS,Ambient local
BDDU,Bangladesh,Dhaka,23.7284,90.3982,34,2015,5,23,9,2015,6,1,9,24,28916,Cadmium PM2.5,0,Micrograms per cubic meter,412,AirPhoton SS4i Cascade Impaction Sampler and 25mm mesh Teflon filter,ICP-MS,Ambient local
BDDU,Bangladesh,Dhaka,23.7284,90.3982,34,2015,3,30,9,2015,4,8,9,24,28917,Antimony PM2.5,0,Micrograms per cubic meter,412,AirPhoton SS4i Cascade Impaction Sampler and 25mm mesh Teflon filter,ICP-MS,Ambient local
BDDU,Bangladesh,Dhaka,23.7284,90.3982,34,2015,4,8,9,2015,4,17,9,24,28917,Antimony PM2.5,0.0025,Micrograms per cubic meter,412,AirPhoton SS4i Cascade Impaction Sampler and 25mm mesh Teflon filter,ICP-MS,Ambient local
